link,title,location,price,price_unit,about,amenities,lat,lng,Exterior,Web Id,MLS ID,Property Type,img,type,uuid,bedroom,full_baths,Interior,Property Details,exterior_details,interior_details
https://www.hgchristie.com/eng/sales/detail/529-l-82275-f1867897051/22-trade-winds-drive-south-bahamia-gb,Lot 22 Trade Winds Drive   MLS 59534 ,"South,  Bahamia,  Freeport and Grand Bahama Bahamas",60000,,"Single Family Lot is nestled in a beautiful, quiet, and developed community of South Bahamia. Great investment opportunity to build a single-family home.This is a family neighborhood and community of well-built and well-maintained homes.Close to downtown, schools, stores, restaurants, and the airport.Call us today to arrange a viewing!",['Island'],26.51053,-78.70511,.51 Acres,F1867897051,GS00996,Land,"['https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_5_234_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_4_631_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_6_845_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_3_893_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty%2Fphoto_listing_46106_20241001155644.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_7_867_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_2_1000_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_1_781_46106.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-0.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg']",sales,95f3dc39-c184-4c22-aefc-1732c6b0f325,,,,,,
https://www.hgchristie.com/eng/sales/detail/529-l-82279-f535549081/lot-v-9-orchid-bay-village-orchid-bay-guana-cay-ab,"Lot V 9, Orchid Bay Village   MLS 59566 ","Orchid Bay,  Guana Cay,  Abaco Bahamas",75000,,"This 75 x 100 interior Village residential lot in Great Guana Cay, Abaco is situated just a short stroll or golf cart ride away from Orchid Bay Village Resort and Marina. Orchid Bay is a 217-acre resort with a selection of inland and waterfront homesite lots, as well as a number of established homes and attractive income producing vacation rental properties.Homeowners can readily access a magnificent white sand beach and walk for miles along the Atlantic coast, or they can enjoy water activities and boating excursions from the harbourfront on the Sea of Abaco.The full-service Marina at Orchid Bay has boat slips and marina amenities available at seasonal rates to guests. Sunsetter's bar and restaurant is a great spot to enjoy a hearty meal accompanied by sundowners and stunning harbourside views. Use of the pool and tennis court is reserved for resort guests.There is a local food store, and liquor store in Great Guana Cay, along with a small selection of gifts stores, and a regular ferry service to mainland Abaco. Nippers and Grabbers are both popular hangouts, famous for good food and entertainment.Contact us now for further information on this great investment opportunity or to find out how you can schedule a viewing.","['Island', 'Cable']",26.66536,-77.10701,.17 Acres,F535549081,AS13279,Land,"['https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_10_714_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_3_307_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_17_800_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty%2Fphoto_listing_46078_20240925143310.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_2_833_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_6_947_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_11_317_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_8_543_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_9_703_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_4_362_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_1_162_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_12_343_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_5_510_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_7_958_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_13_933_46078.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production-4.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg']",sales,ea5e60ae-4813-4f45-8feb-ecf7d3796b4f,,,,,,
https://www.hgchristie.com/eng/sales/detail/529-l-82278-f1124674265/the-salinas-hard-bargain-li,The Salinas   MLS 57498 ,"Hard Bargain,  Long Island,  Bahamas",49500000,,"With over 9,000 acres of pristine beachfront property along the Caribbean coast, you have the potential to create a truly spectacular residential resort destination. The 12 miles of unspoiled sandy beaches and turquoise waters offer a picturesque backdrop for luxury living.Given the property's history as a salt production facility in the 1960s, there's also the potential for restoring that operation or exploring other possibilities like fish farming, leveraging the coastal location. The presence of an old private airport adds even more appeal, making access easier for potential residents and guests.Creating a world-class residential resort destination on such a scale offers endless possibilities for development. From beachfront homes to private yacht docks, you can cater to high-end clientele looking for an exclusive island retreat. With untouched nature, abundant wildlife, and excellent fishing opportunities, the property has all the makings of a paradise getaway.Of course, such a project would require careful planning, environmental assessments, and collaboration with local authorities to ensure responsible development that preserves the natural beauty of the area while providing economic benefits to the community. But with the right vision and execution, you have the chance to turn this slice of paradise into a sought-after destination for discerning travelers and homeowners alike. Restoring old structures can be a wonderful way to blend the past with the present, creating a sense of nostalgia and authenticity. Depending on the condition of the buildings, it may involve renovation, preservation, or adaptive reuse techniques to bring them back to life while ensuring they meet modern standards of comfort and safety.",['Island'],23.00833,-74.92583,"9,221 Acres",F1124674265,LS10823,Land,"['https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_3_57_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty%2Fphoto_listing_45188_20240426102425.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_1_350_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_10_314_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_14_225_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_5_689_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_26_642_45188.png%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_22_680_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_9_613_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_6_621_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_23_299_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_21_808_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_18_788_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_13_722_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_20_530_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_24_37_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_7_316_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_15_793_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_11_330_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_16_721_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_2_1_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_8_895_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_4_90_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_25_134_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_17_962_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_12_2_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg', 'https://img-v2.gtsstatic.net/reno/imagereader.aspx?imageurl=http%3A%2F%2Fwww.hgchristie.net%2Fcrossroads%2Fphotos%2Fproperty_tour%2Ftour_picture_19_783_45188.jpg%3F11%2F09%2F2024&option=N&idlisting=listingmedia&w={0}&permitphotoenlargement=false&fallbackimageurl=https%3A%2F%2Fstatic-hgchristie-production.gtsstatic.net%2Fresources%2F_responsive%2Fimages%2Fcommon%2Fnophoto%2Flisting.jpg']",sales,1d507ec7-a98d-4d0b-94c9-a765fd5ccf37,,,,,,
